offensive,ANOMALY,FULLTEXT
0,0,يا ادي ياادي ياادي ياادي ياادي المشاعر ياادي ياادي ياادي ياادي ياادي ياادي المشاعر
1,0,يازينك وانت ساكت ياواكد قضاه ايش وهياط ايش ولجان ايش اي تجمهر عند اللجان يعني مع للسيسي حتي لو صحت في ميكرفون محمول انك ضد التعديلات ايش هو استعباط وبس
0,0,الله في السماء نشهد انه لا اله الا انت سبحانك جل جلالك يامنان ياحي ياقيوم اللهم انا مظلومين وانت رب العالمين من لنا غيرك ينصرنا وانت القوي المتين 😱😱 البدون البدون
0,0,ياكثير الخير يادائم المعروف
0,0,شكرا ياميمي ياصاحبتي او ياللي كنت فاكرك صاحبتي 😏😂😂
1,0,الله لا يوفقك ياالبريك ياكلب زود علي المستوي الخرا فاول
0,0,يابعد قلبي انت ياسامر مافي اطلق منك والله
0,0,يا عالم ياربع ياعرب تكفون اذا في احد يعرف كيف ارجع الارقام اللي متصله علي بالله يرسل لي بالخاص بسررعه😩💔💔
1,1,الحجه بالحجه ياهمجي يارعاع القادم ادهي وامر لك وعد القادم ادهي وامر يامخلفات التجنيس المواليد بيننا التغريدات ولست فقط انت كل من هو علي شاكلتك خلايا عزمي تنظيم الحمدين  مجنس بالمواليد يشتم ويزيد اصله وفصله
0,0,صح الشيطان خسيس او ملعون ليش نتركله باب  ابعد ياشيطان ابعد ياشيطان ابعد ياشيطان الشيطان كخه ابعد
0,0,يا حاج اسماعيل ياحاج  ؟
0,0,صباح الخير ياكنافه ياشيره ياداخل قلبي بدون تاشيره
0,0,اللهم احميها وسهل لها ما تريد ان تخوضه وكن معها يارحيم وجمل امورها يارب العالمين ♥️♥️
0,0,زي الايام دي كنت مبسوطه وبصلي واقول لربنا شكرا من قلبي علي نعمتك دي ودلوقتي بدعي واقول ياريتك يارب ما كنت تقبلت الحاحي ودعائي
0,0,دموعنا هي حصاد همومنا فبدموعنا تروي اهات جروحنا لتولد الفرحه من رحم الاحزان وتحلق في سماء السعاده فمن دموعنا تزهر الابتسامه يابسمه في فؤادي يانجمه في سهادي يازهره حبي وعشقي ودادي اهديك عمري وهل يهدي العمر الا لذات الدلاليمساء الخير للجميع
0,0,يا رب ما قلت ياسندي الا وايدتني وما قلت ياكافي الا وانجيتني
0,0,يادكتور محمد يامحترملقد اسمعت اذ ناديت حياولكن لا حياه لمن تناديهذه الحكومات مشغوله بتابيد انفسها في سده الحكم بك…
0,0,ايه يااسلام ياجمال اخبار قوسك ايه
1,0,ارحل ياحمار يادرباوي ياكلب تركي ال الشيخ اقاله محمد بن فيصل
0,0,انت بتزاولني ياعبده     شكرا ياعم تسلم ياذوق متشكرين ياانسانيه🚶😂😈
0,0,ياكبيره يافخمه ياجوهره يااخلا فنانه 🌹🌹
1,1,ياخي ما تعرف تسولف انت  ؟  قل ياسعودي يااعرابي ترعي الغنم وتشرب بول البعير واذا شفت سرا تقول وش هالفوضي والخ الخ  رح تعلم كيف تسولف وتعال بعدين  ولا تستشهد ب انبياء الله ورسله بحوار تافه  يعني اذا جيت ابغا اسقط علي مصري
0,0,ياهيك الحب يابلا اخونا ارهابي الحب
0,0,لوين بروح تركت دموع ما بتخلص رسمت جروح ياخوفي بقلبي ما بيتفص يادرب غيوم ياعمري بحالو ضيعتو يابحر هموم 💙❤🎶😍
1,0,ما تبس ياعذراء يابرميل النكد 😂
0,0,ياريت والله ياصاحبي  هجيبلك فلاشه بكرا
0,0,وش علقتس بفلان ياام المظاليل يا صار ما هو من عيال الهيلا ✨🕊
0,0,مش لازم ابقي مركز علشان اعاكس بذمه 😂😂وانتي طيبه يانيمو يارب وميحرمنيش منك ابدا
0,0,ويش انا مسوي ياربيه ياربي ويش انا مسوي ايواعاشو
0,0,صباح الخير يااغلي وطن ياام الثلاث اسوار ياكويت ♥🇰🇼♥
0,0,ماسكه معي يااصيد جرابيع يااغرق ضبان
1,0,وانت مال اهلك ياابو غل يااصفر ياابو خمسه
0,0,قيدوا ياشمعه ياصبايا  نورولي وطمنوني
0,0,ياسيدي ادعوك يارب السماء ارجوك☁️
0,0,موافقك ياابوحميد يازملكاوي  بس خلينا في الدوري اللي احنا فيه مع بعض  الاهلي وجمهوره العظيم مش هيفرط في الدوري والشاطر اللي يفرح في الاخر ويحفل براحته بقي 😂
1,1,بص ياعيسي ياصاحبي انا متفرجتش عالمسلسل بس كسم اسبانيا
0,0,ياساتر يارب ياساتر استرها معانا يارب ياربب
0,0,صباح الخير ياحلوهصباح الخير ياقديستي الحلوهمضي عامان يااميعلي الولد الذي ابحربرحلته الخرافيهوخبا في حقائبهصباح بلاده الاخضروانجمها وانهرها وكل شقيقها الاحمروخبا في ملابسهطرابينا من النعناع والزعتر
0,0,دوريء ركاء ينتظركم ياريال مدريد يانادي البطولات ياهدف ميسي السقاطي
0,0,وانا والله لو ماعندي رهام  فاطمه ماعرفت اضحك بفوضي الحزنيا كل اصحابي واهلي واحبابي ياعمري الحلو ياالذ نعم الرحمن الله يديمكم ❣️
0,0,فضا يامانو يااما غباء ايهما اقرب ليهم 🤷🏼‍♀️😂
1,0,الله ياخذك يااليغري الله ياخذك يااليغري الله ياخذك يااليغري الله ياخذك يااليغري
0,0,يا يوم يامدري حلو ولا موجع
0,0,ياقلبي انت يارائد ومبروك الدوري ❤️
0,0,هلا ياعسل ياقشطه ياسكرر🥺💜
0,0,الف الف مليون سلامه عليك ياحبيب الزمالكاويه ياملك النص هترجع احسن من الاولالفيومي
0,0,يامليك الخير ياقايدنا حمد  👑دمت لنا فخرا ياسيدي
0,0,يا مومو يابن اللعيبه 🔴🔴
1,0,يلا يابره ياولاد المتناكه     مناظركم طرب وربي ⁦❤️⁩⁦❤️⁩
1,0,يااولاد الشائعات يااولاد الافاعي ياتجار الهيكل سقطو بالسابق وستسقطو اليوم وفي المستقبل مهما اشتد عهركم قوات ال…
0,0,لا تحمسيني ياغلا ياحلوه اروح اتابع كل مواسم عشان سواد عيونك اه
1,0,يا عواطليه الزمالك ياسبوبجيه ابعدوا عن النادي يامصلحجيه ياعرر بطلوا وساخه بقي مره واحده ف حياتكم
0,0,لا شفت وجهك قلت ياحي ويا حيوجهن كساه النور مثل النهارا💙
0,0,يا وقعتك السوده ياقرمط
0,0,دعواتكم للفقيده ابتسام غندور دعيج الدلبحي الفقيده ابتسام غندور الدلبحياللهم اسكنها فسيح الجنانواغفر لها يارحمن وارحمها يارحيم وتجاوز عما تعلم ياعليماللهم اعف عنهافانك القائل ويعفو عن كثير اللهم انها جاءت ببابكواناخت بجنابك فجد عليها بعفوك واكرامك وجود احسانك
0,0,انهو العشق ياساده بحبك يااهلي بكل كياني 💛💚دام الثبات اهلي البطولات
0,0,يانبض روحي ياشفاء مواجعي يا كل عشقي ياشريك صفاتيمن اين ابدا  ؟  والسكوت محاصري يا كل قولي ياانين سكاتي العشق اكبر من حروف سطرتفالحرف لا يقوي علي اناتيكل البراكين التي تجتاحنيتابي الخروج وتسكن الاهات اني غريق ارتجي
0,0,حبيبتي ياسلوي ياسكره انتي 😍😍
0,0,بس محن ياحبايب قلبي ياحبايب قلبي بس محن
0,0,سبحان الله  لما يكون فيه مقدم ناجح وله خبره ف احدي القنوات العربيه العملاقه ويجي يرفع من مستوي الاعلام ف مكانه ما يحصل دعم💔بصراحه ما في اعلامي يفتح النفس 😿 في نوعين لحد تو معنا ياسامج ياثقيل تقول طابوقه ف بطن
0,0,تفيد بايه ياندم ياندم وتعمل ايه ياعتاب طالت ليالي الالم واتفرقوا الاحباب اتفرقوا
1,0,مرتضي منصور يعد لاعبي الزمالك بمكافات مجزيه واداء العمره في حال الفوز علي نادي بيراميدز القادم وقال للاصلع جروس حاعطيك هديه رحله الي لبنان لانك تحبها ياجروس رد عليه وقال له لا انا ارغب الذهاب الي جده 😘😘 ولكم ياالاصلع تنورنا ياالعراب الاهلي بيرسبوليس
0,0,اه ياالرياض ياريحه خوالي 💔❤️
1,0,واصل واصل ولا يهزك ريح لازال هناك نعاج يصدقونك ياخروف يافاشل يامنافق يامن تسمي نفسك محمد العرب
0,0,ياقلبي يااجمل وحده انتي 😭❤❤ويلوموني بححببكك 😭😭💛💛💕🌸✨
